date,time,abbreviation_canton_and_fl,ncumul_tested,ncumul_conf,ncumul_hosp,ncumul_ICU,ncumul_vent,ncumul_released,ncumul_deceased,source,current_quarantined_total,ncumul_ICF
2021-11-12,00:00,GE,,65602,77,7,,,796,https://infocovid.smc.unige.ch/,,5
2021-11-13,00:00,GE,,65706,82,8,,,796,https://infocovid.smc.unige.ch/,,4
2021-11-14,00:00,GE,,65765,80,6,,,796,https://infocovid.smc.unige.ch/,,8
2021-11-15,00:00,GE,,65918,78,6,,,799,https://infocovid.smc.unige.ch/,,6
2021-11-16,00:00,GE,,66112,83,7,,,799,https://infocovid.smc.unige.ch/,,5
2021-11-17,00:00,GE,,66290,85,7,,,799,https://infocovid.smc.unige.ch/,,5
2021-11-18,00:00,GE,,66477,85,6,,,799,https://infocovid.smc.unige.ch/,,7
2021-11-19,00:00,GE,,66682,94,5,,,799,https://infocovid.smc.unige.ch/,,6
2021-11-20,00:00,GE,,66903,93,5,,,801,https://infocovid.smc.unige.ch/,,7
2021-11-21,00:00,GE,,67030,97,5,,,801,https://infocovid.smc.unige.ch/,,6
2021-11-22,00:00,GE,,67429,95,7,,,801,https://infocovid.smc.unige.ch/,,4
2021-11-23,00:00,GE,,67799,105,9,,,801,https://infocovid.smc.unige.ch/,,5
2021-11-24,00:00,GE,,68139,103,10,,,801,https://infocovid.smc.unige.ch/,,5
2021-11-25,00:00,GE,,68525,97,10,,,801,https://infocovid.smc.unige.ch/,,5
2021-11-26,00:00,GE,,68945,104,8,,,802,https://infocovid.smc.unige.ch/,,6
2021-11-27,00:00,GE,,69301,107,9,,,802,https://infocovid.smc.unige.ch/,,8
2021-11-28,00:00,GE,,69492,112,11,,,802,https://infocovid.smc.unige.ch/,,7
2021-11-29,00:00,GE,,69988,122,10,,,802,https://infocovid.smc.unige.ch/,,7
2021-11-30,00:00,GE,,70652,138,10,,,802,https://infocovid.smc.unige.ch/,,6
2021-12-01,00:00,GE,,71217,143,11,,,804,https://infocovid.smc.unige.ch/,,5
2021-12-02,00:00,GE,,71804,144,11,,,805,https://infocovid.smc.unige.ch/,,5
2021-12-03,00:00,GE,,72411,144,12,,,807,https://infocovid.smc.unige.ch/,,4
2021-12-04,00:00,GE,,72905,160,16,,,810,https://infocovid.smc.unige.ch/,,6
2021-12-05,00:00,GE,,73149,172,16,,,813,https://infocovid.smc.unige.ch/,,6
2021-12-06,00:00,GE,,73755,185,17,,,813,https://infocovid.smc.unige.ch/,,9
2021-12-07,00:00,GE,,74501,185,16,,,814,https://infocovid.smc.unige.ch/,,12
2021-12-08,00:00,GE,,75228,187,19,,,816,https://infocovid.smc.unige.ch/,,9
2021-12-09,00:00,GE,,75899,190,18,,,818,https://infocovid.smc.unige.ch/,,11
2021-12-10,00:00,GE,,76528,195,15,,,819,https://infocovid.smc.unige.ch/,,15
2021-12-11,00:00,GE,,77057,204,15,,,820,https://infocovid.smc.unige.ch/,,17
2021-12-12,00:00,GE,,77301,212,15,,,821,https://infocovid.smc.unige.ch/,,16
2021-12-13,00:00,GE,,78016,209,16,,,822,https://infocovid.smc.unige.ch/,,15
2021-12-14,00:00,GE,,78803,210,16,,,823,https://infocovid.smc.unige.ch/,,16
2021-12-15,00:00,GE,,79549,206,17,,,824,https://infocovid.smc.unige.ch/,,18
2021-12-16,00:00,GE,,80135,201,15,,,824,https://infocovid.smc.unige.ch/,,24
2021-12-17,00:00,GE,,80791,208,16,,,825,https://infocovid.smc.unige.ch/,,21
2021-12-18,00:00,GE,,81321,213,18,,,825,https://infocovid.smc.unige.ch/,,21
2021-12-19,00:00,GE,,81591,208,18,,,825,https://infocovid.smc.unige.ch/,,18
2021-12-20,00:00,GE,,82346,212,19,,,827,https://infocovid.smc.unige.ch/,,16
2021-12-21,00:00,GE,,83291,215,20,,,829,https://infocovid.smc.unige.ch/,,15
2021-12-22,00:00,GE,,84314,220,19,,,830,https://infocovid.smc.unige.ch/,,18
2021-12-23,00:00,GE,,85351,227,16,,,830,https://infocovid.smc.unige.ch/,,19
2021-12-24,00:00,GE,,86342,240,17,,,830,https://infocovid.smc.unige.ch/,,18
2021-12-25,00:00,GE,,86871,241,19,,,833,https://infocovid.smc.unige.ch/,,20
2021-12-26,00:00,GE,,87338,251,19,,,833,https://infocovid.smc.unige.ch/,,22
2021-12-27,00:00,GE,,88636,264,20,,,834,https://infocovid.smc.unige.ch/,,19
2021-12-28,00:00,GE,,90177,286,20,,,834,https://infocovid.smc.unige.ch/,,20
2021-12-29,00:00,GE,,91944,278,18,,,835,https://infocovid.smc.unige.ch/,,20
2021-12-30,00:00,GE,,93891,292,17,,,835,https://infocovid.smc.unige.ch/,,18
2021-12-31,00:00,GE,,95240,283,18,,,837,https://infocovid.smc.unige.ch/,,12
2022-01-01,00:00,GE,,96018,303,19,,,838,https://infocovid.smc.unige.ch/,,13
2022-01-02,00:00,GE,,96794,326,19,,,838,https://infocovid.smc.unige.ch/,,8
2022-01-03,00:00,GE,,98775,339,19,,,839,https://infocovid.smc.unige.ch/,,10
2022-01-04,00:00,GE,,101675,352,17,,,839,https://infocovid.smc.unige.ch/,,12
2022-01-05,00:00,GE,,104550,370,15,,,839,https://infocovid.smc.unige.ch/,,15
2022-01-06,00:00,GE,,106837,370,13,,,841,https://infocovid.smc.unige.ch/,,18
2022-01-07,00:00,GE,,109392,399,15,,,842,https://infocovid.smc.unige.ch/,,24
2022-01-08,00:00,GE,,110997,423,15,,,844,https://infocovid.smc.unige.ch/,,23
2022-01-09,00:00,GE,,112082,423,14,,,844,https://infocovid.smc.unige.ch/,,21
2022-01-10,00:00,GE,,114555,427,13,,,845,https://infocovid.smc.unige.ch/,,21
2022-01-11,00:00,GE,,117441,431,9,,,845,https://infocovid.smc.unige.ch/,,20
2022-01-12,00:00,GE,,120255,412,11,,,845,https://infocovid.smc.unige.ch/,,19
2022-01-13,00:00,GE,,122687,420,8,,,846,https://infocovid.smc.unige.ch/,,19
2022-01-14,00:00,GE,,124711,444,10,,,846,https://infocovid.smc.unige.ch/,,22
2022-01-15,00:00,GE,,126783,446,10,,,846,https://infocovid.smc.unige.ch/,,27
2022-01-16,00:00,GE,,127757,457,12,,,848,https://infocovid.smc.unige.ch/,,24
2022-01-17,00:00,GE,,130148,444,14,,,848,https://infocovid.smc.unige.ch/,,22
2022-01-18,00:00,GE,,133218,485,15,,,848,https://infocovid.smc.unige.ch/,,24
2022-01-19,00:00,GE,,136250,470,10,,,850,https://infocovid.smc.unige.ch/,,21
2022-01-20,00:00,GE,,139551,493,12,,,852,https://infocovid.smc.unige.ch/,,17
2022-01-21,00:00,GE,,142609,503,13,,,852,https://infocovid.smc.unige.ch/,,18
2022-01-22,00:00,GE,,144850,505,15,,,853,https://infocovid.smc.unige.ch/,,17
2022-01-23,00:00,GE,,145933,527,14,,,853,https://infocovid.smc.unige.ch/,,11
2022-01-24,00:00,GE,,148688,518,17,,,853,https://infocovid.smc.unige.ch/,,9
2022-01-25,00:00,GE,,152193,535,17,,,856,https://infocovid.smc.unige.ch/,,16
2022-01-26,00:00,GE,,155226,541,15,,,856,https://infocovid.smc.unige.ch/,,20
2022-01-27,00:00,GE,,157983,524,16,,,857,https://infocovid.smc.unige.ch/,,16
2022-01-28,00:00,GE,,160321,524,16,,,859,https://infocovid.smc.unige.ch/,,14
2022-01-29,00:00,GE,,161885,530,14,,,860,https://infocovid.smc.unige.ch/,,15
2022-01-30,00:00,GE,,162676,521,15,,,861,https://infocovid.smc.unige.ch/,,16
2022-01-31,00:00,GE,,164766,521,15,,,861,https://infocovid.smc.unige.ch/,,15
2022-02-01,00:00,GE,,166984,510,13,,,861,https://infocovid.smc.unige.ch/,,17
2022-02-02,00:00,GE,,168865,532,12,,,863,https://infocovid.smc.unige.ch/,,18
2022-02-03,00:00,GE,,170520,523,11,,,863,https://infocovid.smc.unige.ch/,,17
2022-02-04,00:00,GE,,171740,523,11,,,863,https://infocovid.smc.unige.ch/,,13
2022-02-05,00:00,GE,,172718,528,11,,,863,https://infocovid.smc.unige.ch/,,15
2022-02-06,00:00,GE,,173186,539,11,,,864,https://infocovid.smc.unige.ch/,,14
2022-02-07,00:00,GE,,174436,536,11,,,865,https://infocovid.smc.unige.ch/,,11
2022-02-08,00:00,GE,,175620,547,11,,,865,https://infocovid.smc.unige.ch/,,15
2022-02-09,00:00,GE,,176532,535,11,,,865,https://infocovid.smc.unige.ch/,,10
2022-02-10,00:00,GE,,177413,531,12,,,865,https://infocovid.smc.unige.ch/,,9
2022-02-11,00:00,GE,,178097,542,9,,,865,https://infocovid.smc.unige.ch/,,13
2022-02-12,00:00,GE,,178580,513,8,,,865,https://infocovid.smc.unige.ch/,,14
2022-02-13,00:00,GE,,178831,517,8,,,865,https://infocovid.smc.unige.ch/,,15
2022-02-14,00:00,GE,,179459,517,8,,,865,https://infocovid.smc.unige.ch/,,13
2022-02-15,00:00,GE,,179994,524,9,,,865,https://infocovid.smc.unige.ch/,,16
2022-02-16,00:00,GE,,180348,522,7,,,865,https://infocovid.smc.unige.ch/,,
